,Unnamed: 0.1,Unnamed: 0,id,carat,cut,color,clarity,depth,table,x,y,z,price
14908,14908,183334,183334,0.37,Good,D,SI1,63.9,55.0,4.53,4.49,2.87,942
14909,14909,19579,19579,0.32,Ideal,G,VS2,61.9,56.0,4.42,4.4,2.73,720
14910,14910,108181,108181,0.9,Ideal,I,SI1,61.0,58.0,6.2,6.24,3.8,3669
14911,14911,90448,90448,1.0,Premium,F,SI1,62.9,59.0,6.4,6.33,4.0,3696
14912,14912,155751,155751,1.01,Fair,H,SI1,64.9,60.0,6.17,6.12,3.99,4242
14913,14913,133753,133753,0.92,Ideal,F,SI2,62.6,54.0,6.18,6.22,3.87,3640
14914,14914,165635,165635,0.8,Premium,F,SI1,63.0,58.0,5.87,5.83,3.72,2800
14915,14915,95997,95997,1.26,Premium,H,VS1,62.1,60.0,6.86,6.9,4.27,7848
14916,14916,59490,59490,1.82,Premium,H,SI1,59.9,58.0,7.87,7.94,4.78,12095
14917,14917,137332,137332,1.04,Premium,G,VS2,62.7,58.0,6.47,6.5,4.06,6449
14918,14918,37724,37724,0.37,Ideal,D,SI1,61.2,55.0,4.65,4.7,2.87,803
14919,14919,181831,181831,0.57,Very Good,D,SI2,61.6,56.0,5.31,5.34,3.28,1377
14920,14920,137110,137110,0.3,Ideal,E,SI1,61.6,58.0,4.29,4.3,2.65,499
14921,14921,34786,34786,1.11,Premium,H,SI1,61.5,58.0,6.6,6.65,4.07,5311
14922,14922,67740,67740,1.03,Ideal,G,VS2,62.3,54.0,6.46,6.49,4.04,6028
14923,14923,18857,18857,0.53,Ideal,G,VS2,61.3,56.0,5.2,5.24,3.2,1577
14924,14924,108753,108753,0.38,Ideal,E,VS1,61.0,57.0,4.65,4.68,2.85,983
14925,14925,13535,13535,0.31,Ideal,E,VS2,59.3,55.0,4.5,4.61,2.67,872
14926,14926,104331,104331,0.3,Very Good,E,VS2,62.5,58.0,4.27,4.3,2.68,622
14927,14927,173015,173015,0.32,Ideal,F,VVS2,61.9,55.0,4.4,4.43,2.74,730
14928,14928,39179,39179,1.0,Premium,G,SI1,61.0,59.0,6.44,6.39,3.92,4627
14929,14929,160630,160630,0.33,Ideal,F,VVS1,61.8,55.0,4.43,4.46,2.74,913
14930,14930,39484,39484,0.3,Ideal,E,VS2,61.2,56.0,4.32,4.29,2.63,844
14931,14931,30937,30937,0.55,Ideal,H,VVS1,61.4,57.0,5.28,5.33,3.26,1865
14932,14932,122353,122353,0.59,Premium,G,VVS2,60.1,61.0,5.44,5.48,3.29,2080
14933,14933,192167,192167,0.5,Premium,E,SI2,60.0,60.0,5.11,5.08,3.06,1158
14934,14934,57806,57806,0.35,Ideal,H,VS1,61.5,56.0,4.55,4.53,2.8,713
14935,14935,165969,165969,1.79,Premium,E,SI1,62.2,58.0,7.74,7.67,4.8,15379
14936,14936,861,861,0.9,Ideal,I,VVS2,61.6,57.0,6.18,6.23,3.82,3911
14937,14937,125378,125378,0.31,Ideal,D,VS2,60.4,57.0,4.42,4.38,2.66,846
14938,14938,39888,39888,0.9,Ideal,I,VS1,62.7,57.0,6.2,6.16,3.88,3669
14939,14939,60944,60944,0.33,Premium,F,VS2,62.0,59.0,4.46,4.43,2.76,577
14940,14940,188724,188724,1.56,Ideal,H,SI2,62.5,56.0,7.39,7.43,4.64,7840
14941,14941,101357,101357,1.01,Good,F,SI1,60.0,65.0,6.44,6.41,3.85,4513
14942,14942,143154,143154,0.3,Very Good,J,VS2,63.2,56.0,4.29,4.24,2.69,397
14943,14943,153177,153177,0.34,Premium,I,VS2,61.0,58.0,4.51,4.48,2.74,574
14944,14944,137963,137963,0.41,Very Good,G,SI1,62.4,56.0,4.72,4.77,2.96,719
14945,14945,173369,173369,0.51,Ideal,F,VVS2,60.6,57.0,5.17,5.2,3.15,2052
14946,14946,143662,143662,0.51,Very Good,E,SI1,63.5,58.0,5.05,5.09,3.22,1265
14947,14947,108088,108088,0.32,Very Good,E,SI2,63.5,56.0,4.38,4.37,2.77,475
14948,14948,89507,89507,0.7,Very Good,H,SI1,61.9,58.0,5.64,5.7,3.5,2016
14949,14949,125082,125082,0.3,Premium,E,SI1,62.4,58.0,4.31,4.28,2.68,526
14950,14950,9208,9208,0.58,Premium,D,SI1,62.1,58.0,5.34,5.32,3.31,1774
14951,14951,183769,183769,0.3,Ideal,G,IF,61.9,56.0,4.3,4.34,2.68,895
14952,14952,59108,59108,0.72,Ideal,F,SI1,61.7,57.0,5.75,5.78,3.56,2649
14953,14953,170163,170163,0.7,Very Good,G,SI1,63.1,58.0,5.6,5.64,3.54,2265
14954,14954,2678,2678,0.32,Ideal,G,VVS1,62.8,54.0,4.42,4.38,2.77,1080
14955,14955,17514,17514,1.12,Ideal,G,VS1,62.3,57.0,6.64,6.68,4.16,7879
14956,14956,8286,8286,0.51,Very Good,H,VS2,63.2,59.0,5.03,5.06,3.18,1323
14957,14957,39940,39940,0.3,Ideal,D,SI1,62.1,58.0,4.25,4.3,2.65,589
14958,14958,180890,180890,1.2,Ideal,H,VS2,62.1,56.0,6.84,6.81,4.23,6468
14959,14959,50454,50454,0.51,Ideal,G,VS2,61.8,56.0,5.13,5.17,3.18,1446
14960,14960,86192,86192,0.71,Very Good,E,SI2,59.1,59.0,5.83,5.84,3.46,2452
14961,14961,3054,3054,0.34,Ideal,E,SI1,61.8,55.0,4.48,4.51,2.78,596
14962,14962,27339,27339,0.42,Ideal,F,VS1,62.6,56.0,4.84,4.82,3.02,1031
14963,14963,133521,133521,0.9,Premium,I,SI1,62.8,59.0,6.11,6.08,3.82,3054
14964,14964,6708,6708,0.31,Very Good,E,SI1,63.4,57.0,4.35,4.36,2.76,544
14965,14965,71059,71059,0.71,Ideal,G,SI1,62.1,55.0,5.68,5.71,3.54,2251
14966,14966,71849,71849,2.21,Premium,H,SI2,62.4,59.0,8.38,8.32,5.19,11209
14967,14967,99788,99788,0.51,Ideal,E,VS1,61.6,54.0,5.14,5.17,3.18,1630
14968,14968,117663,117663,0.74,Very Good,J,SI1,62.3,55.0,5.82,5.86,3.63,2042
14969,14969,74465,74465,0.56,Premium,E,VS2,61.5,58.0,5.36,5.32,3.28,1668
14970,14970,20238,20238,0.95,Very Good,F,SI2,59.7,60.0,6.27,6.33,3.76,3087
14971,14971,61209,61209,0.33,Ideal,D,VS2,61.5,56.0,4.41,4.46,2.73,1002
14972,14972,5047,5047,0.51,Very Good,E,VS1,60.2,57.0,5.16,5.2,3.13,1799
14973,14973,50870,50870,0.53,Ideal,G,VVS2,62.3,55.0,5.19,5.15,3.23,1707
14974,14974,166118,166118,0.71,Premium,G,SI1,61.4,58.0,5.72,5.75,3.52,2368
14975,14975,146299,146299,1.01,Premium,H,SI1,60.6,58.0,6.5,6.53,3.95,5093
14976,14976,168278,168278,1.22,Premium,H,VS1,60.9,58.0,6.95,6.91,4.22,8213
14977,14977,172960,172960,1.1,Ideal,I,SI2,62.2,56.0,6.64,6.59,4.11,4725
14978,14978,57006,57006,0.41,Very Good,F,VVS1,60.6,59.0,4.83,4.87,2.94,1122
14979,14979,121128,121128,1.0,Premium,F,SI1,61.3,58.0,6.47,6.42,3.95,4529
14980,14980,159936,159936,0.26,Very Good,F,VS2,62.1,58.0,4.11,4.13,2.55,453
14981,14981,57740,57740,0.81,Ideal,G,VS2,61.8,56.0,5.97,5.94,3.69,3231
14982,14982,124331,124331,0.41,Premium,H,SI1,62.8,59.0,4.79,4.72,2.99,876
14983,14983,89449,89449,0.71,Premium,G,VS1,61.6,58.0,5.79,5.75,3.55,2942
14984,14984,70076,70076,0.3,Premium,I,VS1,61.7,58.0,4.33,4.29,2.66,473
14985,14985,192839,192839,1.04,Ideal,H,SI1,62.4,57.0,6.51,6.47,4.05,4967
14986,14986,146860,146860,0.31,Ideal,E,VS1,61.9,56.0,4.33,4.31,2.67,942
14987,14987,104830,104830,0.36,Ideal,E,VS2,61.9,54.0,4.6,4.56,2.84,1013
14988,14988,36759,36759,1.01,Very Good,D,SI1,60.5,58.0,6.5,6.46,3.92,5264
14989,14989,7686,7686,0.41,Ideal,E,SI1,61.3,57.0,4.81,4.78,2.94,969
14990,14990,83869,83869,0.51,Ideal,F,SI1,61.0,57.0,5.23,5.17,3.17,1342
14991,14991,72327,72327,1.5,Ideal,F,VS2,61.2,56.0,7.38,7.44,4.54,14777
14992,14992,51314,51314,0.3,Premium,H,VS2,61.7,56.0,4.33,4.31,2.66,608
14993,14993,91356,91356,0.9,Very Good,H,VS2,62.1,59.0,6.14,6.17,3.83,3924
14994,14994,32399,32399,0.81,Very Good,G,VVS2,61.8,59.0,5.91,5.94,3.67,3394
14995,14995,28501,28501,0.25,Premium,G,VVS1,62.3,58.0,4.05,4.02,2.51,680
14996,14996,106274,106274,1.53,Ideal,H,VVS2,62.0,55.0,7.4,7.46,4.59,14949
14997,14997,3773,3773,0.9,Ideal,D,SI2,61.9,57.0,6.13,6.16,3.8,4007
14998,14998,66649,66649,1.51,Premium,H,VS1,62.7,59.0,7.27,7.3,4.57,11946
14999,14999,115116,115116,1.55,Ideal,F,SI1,61.8,56.0,7.47,7.43,4.61,14321
15000,15000,191653,191653,0.7,Premium,E,VS2,62.5,59.0,5.65,5.61,3.5,2474
15001,15001,176908,176908,0.3,Ideal,E,VVS2,61.7,54.0,4.33,4.37,2.68,742
15002,15002,38473,38473,1.0,Fair,J,VS2,64.6,55.0,6.29,6.24,4.06,3548
15003,15003,98200,98200,0.91,Very Good,E,SI2,61.4,57.0,6.21,6.25,3.82,2949
15004,15004,35909,35909,0.4,Premium,F,VS2,61.0,59.0,4.74,4.7,2.87,975
15005,15005,180221,180221,0.34,Very Good,D,SI1,63.2,58.0,4.45,4.4,2.8,756
15006,15006,191649,191649,0.52,Ideal,D,SI1,62.3,54.0,5.14,5.18,3.22,1601
15007,15007,54549,54549,1.12,Premium,H,VS2,61.6,58.0,6.63,6.67,4.11,6084
15008,15008,160782,160782,0.42,Ideal,E,SI1,61.9,57.0,4.8,4.78,2.97,947
15009,15009,63647,63647,0.72,Ideal,G,VS1,61.8,57.0,5.72,5.77,3.55,3457
15010,15010,124119,124119,2.34,Ideal,I,SI2,62.6,57.0,8.44,8.37,5.25,16232
15011,15011,187437,187437,0.51,Good,E,SI2,63.9,57.0,5.07,5.04,3.24,1140
15012,15012,182920,182920,0.3,Premium,H,SI1,61.1,58.0,4.35,4.32,2.65,540
15013,15013,114696,114696,1.2,Premium,G,VS1,62.9,57.0,6.76,6.73,4.25,8911
15014,15014,84218,84218,1.57,Ideal,F,VS2,62.7,56.0,7.43,7.41,4.65,16422
15015,15015,139980,139980,0.87,Ideal,H,SI1,61.9,54.0,6.16,6.2,3.83,3409
15016,15016,136914,136914,0.38,Ideal,G,VVS2,61.9,56.0,4.63,4.67,2.88,1052
15017,15017,182549,182549,1.02,Premium,F,SI2,59.7,59.0,6.53,6.49,3.88,4578
15018,15018,126869,126869,0.34,Ideal,G,VS1,61.9,56.0,4.5,4.52,2.79,666
15019,15019,152967,152967,0.3,Good,H,VS1,63.3,59.0,4.24,4.27,2.69,526
15020,15020,68110,68110,1.01,Ideal,G,SI1,63.0,57.0,6.41,6.37,4.02,5113
15021,15021,114951,114951,0.38,Ideal,F,SI1,62.0,57.0,4.67,4.64,2.89,692
15022,15022,180543,180543,0.9,Fair,D,VS2,66.9,56.0,6.04,5.99,3.98,3831
15023,15023,24319,24319,1.24,Very Good,I,SI1,63.4,59.0,6.84,6.79,4.33,5588
15024,15024,91486,91486,0.7,Ideal,J,SI1,61.0,56.0,5.71,5.75,3.5,1808
15025,15025,117972,117972,1.27,Ideal,H,SI2,61.7,56.0,6.99,6.92,4.3,6125
15026,15026,42305,42305,0.71,Ideal,E,VS1,61.2,57.0,5.73,5.78,3.52,3384
15027,15027,76739,76739,0.42,Ideal,E,VS2,62.0,56.0,4.82,4.8,2.98,1024
15028,15028,173907,173907,1.02,Good,F,SI1,58.3,64.0,6.64,6.57,3.85,4586
15029,15029,67781,67781,0.5,Ideal,G,VS2,62.3,54.0,5.08,5.11,3.17,1417
15030,15030,137367,137367,0.32,Ideal,E,VS1,61.9,55.0,4.45,4.42,2.75,932
15031,15031,55275,55275,0.55,Ideal,G,SI1,60.6,57.0,5.31,5.36,3.23,1577
15032,15032,97731,97731,0.3,Very Good,G,VS1,58.8,58.0,4.37,4.43,2.58,559
15033,15033,71115,71115,0.41,Ideal,F,VS1,62.1,55.0,4.74,4.78,2.96,1007
15034,15034,52416,52416,0.32,Ideal,D,SI1,61.5,56.0,4.41,4.43,2.71,855
15035,15035,72275,72275,1.01,Ideal,F,SI2,62.7,55.0,6.37,6.43,4.02,3662
15036,15036,168590,168590,0.71,Premium,F,SI2,59.5,58.0,5.84,5.88,3.48,2362
15037,15037,119293,119293,1.2,Ideal,I,VS2,61.7,56.0,6.79,6.86,4.21,5783
15038,15038,192850,192850,0.31,Premium,D,VS2,60.5,59.0,4.36,4.33,2.63,734
15039,15039,9355,9355,0.51,Very Good,G,VS1,62.7,56.0,5.08,5.12,3.2,1628
15040,15040,113679,113679,0.9,Very Good,G,SI1,62.7,60.0,6.08,6.14,3.84,3767
15041,15041,155601,155601,0.59,Premium,H,VVS1,61.8,58.0,5.42,5.4,3.34,2187
15042,15042,28084,28084,1.01,Good,H,SI1,64.1,59.0,6.36,6.33,4.06,4662
15043,15043,26262,26262,1.11,Ideal,E,SI1,61.9,56.0,6.66,6.7,4.13,6230
15044,15044,41531,41531,0.38,Very Good,F,VS1,61.8,57.0,4.65,4.67,2.88,793
15045,15045,88582,88582,1.04,Premium,F,SI1,61.9,58.0,6.61,6.53,4.07,5398
15046,15046,30630,30630,0.31,Ideal,D,VS2,62.1,57.0,4.32,4.35,2.69,734
15047,15047,180112,180112,0.27,Ideal,G,IF,61.7,56.0,4.17,4.19,2.58,799
15048,15048,183793,183793,0.32,Ideal,H,VS1,62.1,55.0,4.37,4.39,2.72,672
15049,15049,119135,119135,0.74,Premium,H,VS2,59.3,58.0,5.88,5.86,3.49,2532
15050,15050,48170,48170,0.7,Very Good,D,VS2,62.8,57.0,5.65,5.69,3.56,3502
15051,15051,77469,77469,0.79,Premium,E,VS1,61.8,57.0,5.98,5.91,3.66,3724
15052,15052,148318,148318,1.08,Ideal,I,SI1,62.4,55.0,6.54,6.57,4.09,4637
15053,15053,137846,137846,0.9,Good,H,VS2,63.6,60.0,6.12,6.09,3.89,3648
15054,15054,60199,60199,0.31,Ideal,H,VS2,63.0,57.0,4.32,4.29,2.71,628
15055,15055,18549,18549,0.4,Fair,E,SI1,64.9,58.0,4.71,4.68,3.04,882
15056,15056,28868,28868,2.04,Very Good,F,SI2,63.3,57.0,8.04,8.08,5.07,15984
15057,15057,154985,154985,1.0,Very Good,E,SI1,62.3,57.0,6.37,6.41,3.98,5436
15058,15058,170140,170140,2.01,Very Good,I,VS2,60.4,59.0,8.15,8.12,4.91,17837
15059,15059,131175,131175,1.05,Very Good,G,VS2,63.0,58.0,6.45,6.43,4.06,7438
15060,15060,112960,112960,0.5,Good,F,VS2,63.8,56.0,5.03,4.99,3.19,1294
15061,15061,135650,135650,0.9,Good,F,SI2,63.8,60.0,6.05,6.08,3.86,3391
15062,15062,130336,130336,0.32,Ideal,G,VVS1,62.2,57.0,4.4,4.36,2.72,1080
15063,15063,107175,107175,0.9,Premium,E,SI2,62.1,57.0,6.23,6.15,3.84,3801
15064,15064,109111,109111,1.02,Ideal,F,VS1,62.2,56.0,6.44,6.47,4.01,8442
15065,15065,55145,55145,0.31,Ideal,D,VS2,61.7,56.0,4.38,4.34,2.69,942
15066,15066,1277,1277,0.74,Ideal,G,SI1,62.7,54.0,5.78,5.83,3.63,2583
15067,15067,70752,70752,0.31,Good,G,VS1,63.7,57.0,4.33,4.28,2.74,802
15068,15068,55057,55057,0.23,Very Good,F,VVS2,61.5,58.0,3.92,3.96,2.42,530
15069,15069,16435,16435,1.01,Premium,D,SI1,61.0,60.0,6.43,6.38,3.9,5096
15070,15070,72066,72066,0.87,Ideal,D,SI2,62.8,54.0,6.05,6.08,3.81,3832
15071,15071,94063,94063,0.55,Premium,F,VS2,60.1,60.0,5.32,5.35,3.21,1633
15072,15072,25858,25858,0.8,Ideal,,SI2,62.0,57.0,5.97,5.93,3.68,2772
15073,15073,130531,130531,0.41,Ideal,G,VS2,63.0,53.0,4.74,4.77,2.99,1087
15074,15074,149316,149316,0.55,Ideal,D,VS2,60.2,56.0,5.37,5.33,3.22,2056
15075,15075,188881,188881,1.26,Premium,H,SI1,62.0,58.0,6.96,6.91,4.29,6355
15076,15076,18120,18120,1.5,Good,J,VS2,64.0,56.0,7.23,7.16,4.62,7900
15077,15077,33833,33833,0.34,Very Good,H,VS2,60.6,57.0,4.53,4.5,2.75,522
15078,15078,53725,53725,1.22,Premium,G,SI1,61.8,59.0,6.83,6.79,4.22,7310
15079,15079,136027,136027,0.4,Ideal,F,VVS1,61.4,55.0,4.8,4.83,2.95,1257
15080,15080,64524,64524,0.34,Ideal,H,IF,62.1,56.0,4.48,4.5,2.79,885
15081,15081,85888,85888,0.57,Very Good,G,SI1,61.4,56.0,5.31,5.36,3.28,1408
15082,15082,121486,121486,1.01,Premium,F,SI1,62.4,59.0,6.43,6.4,3.99,6006
15083,15083,143070,143070,1.45,Good,H,VS1,63.8,56.0,7.17,7.11,4.6,10814
15084,15084,45705,45705,1.23,Premium,F,VS2,61.8,59.0,6.88,6.84,4.23,9998
15085,15085,147743,147743,0.71,Premium,G,SI1,60.7,58.0,5.78,5.8,3.52,2321
15086,15086,111990,111990,1.02,Premium,H,SI1,62.8,59.0,6.42,6.36,4.01,4838
15087,15087,164609,164609,2.21,Premium,H,SI2,59.7,59.0,8.56,8.49,5.11,15824
15088,15088,138883,138883,0.4,Ideal,D,VS1,61.0,,4.78,4.81,2.93,1221
15089,15089,71487,71487,1.52,Ideal,I,VS1,62.3,55.0,7.36,7.38,4.59,9542
15090,15090,41524,41524,0.32,Ideal,H,SI1,61.9,56.0,4.36,4.39,2.72,490
15091,15091,146981,146981,1.25,Premium,G,SI2,60.3,59.0,7.01,6.95,4.21,5113
15092,15092,88513,88513,0.71,Very Good,I,VS1,62.5,58.0,5.72,5.69,3.56,2240
15093,15093,159901,159901,1.03,Premium,I,SI2,62.6,59.0,6.42,6.46,4.03,3853
15094,15094,38396,38396,0.31,Ideal,D,VS2,61.5,56.0,4.32,4.36,2.67,734
15095,15095,106137,106137,0.7,Premium,F,SI1,63.0,59.0,5.6,5.64,3.54,2192
15096,15096,182012,182012,0.56,Ideal,F,SI1,61.9,55.0,5.28,5.33,3.29,1624
15097,15097,150256,150256,0.23,Very Good,G,VVS2,58.8,61.0,3.95,3.98,2.35,442
15098,15098,26040,26040,0.55,Ideal,E,VS2,60.6,56.0,5.33,5.28,3.21,2099
15099,15099,7823,7823,0.32,Premium,H,VS1,62.4,58.0,4.4,4.36,2.73,720
15100,15100,36658,36658,0.41,Ideal,F,VS1,60.6,57.0,4.79,4.83,2.92,867
15101,15101,15560,15560,0.49,Fair,D,SI1,64.9,56.0,4.96,4.92,3.2,1040
15102,15102,170398,170398,0.7,Very Good,D,SI1,61.7,56.0,5.71,5.74,3.53,2608
15103,15103,68300,68300,1.02,Ideal,H,SI1,62.1,56.0,6.4,6.44,3.99,4165
15104,15104,164783,164783,0.41,Very Good,F,SI1,63.2,58.0,4.73,4.7,2.98,903
15105,15105,133028,133028,0.56,Ideal,G,VS1,60.9,57.0,5.32,5.34,3.24,1695
15106,15106,143923,143923,0.32,Ideal,G,VVS1,61.8,55.0,4.4,4.43,2.73,814
15107,15107,84810,84810,0.9,Good,F,SI1,64.3,59.0,5.99,5.96,3.84,3696
15108,15108,169055,169055,0.7,Ideal,E,SI1,60.7,56.0,5.76,5.72,3.49,2654
15109,15109,21486,21486,0.46,Ideal,E,VVS2,61.4,57.0,4.95,4.97,3.05,1232
15110,15110,147300,147300,0.78,Very Good,F,SI1,61.9,58.0,5.88,5.92,3.65,2644
15111,15111,55140,55140,0.53,Ideal,G,SI1,61.1,55.0,5.23,5.25,3.2,1219
15112,15112,6172,6172,0.72,Ideal,I,VS2,61.7,56.0,5.77,5.73,3.55,2426
15113,15113,143281,143281,1.52,Premium,H,SI1,60.9,60.0,7.43,7.39,4.5,9882
15114,15114,139973,139973,0.9,Premium,D,SI2,60.8,61.0,6.25,6.24,3.79,4155
15115,15115,24436,24436,0.41,Premium,H,SI1,61.7,59.0,4.76,4.73,2.93,876
15116,15116,88430,88430,1.13,Ideal,I,SI1,62.0,54.0,6.71,6.74,4.16,5105
15117,15117,110154,110154,0.91,Premium,E,SI2,62.6,58.0,6.19,6.17,3.87,3751
15118,15118,84286,84286,0.37,Ideal,F,VS1,61.9,56.0,4.6,4.63,2.87,760
15119,15119,52787,52787,1.1,Ideal,G,VS2,61.4,57.0,6.65,6.68,4.09,6027
15120,15120,5637,5637,0.3,Ideal,F,IF,62.1,55.0,4.3,4.37,2.69,886
15121,15121,88504,88504,1.0,Very Good,E,VS1,61.8,55.0,6.37,6.43,3.96,8580
15122,15122,27336,27336,1.5,Premium,E,SI1,61.8,60.0,7.29,7.22,4.49,10479
15123,15123,134335,134335,1.02,Very Good,G,SI2,62.1,58.0,6.33,6.42,3.96,3449
15124,15124,132119,132119,1.51,Fair,G,SI1,65.0,59.0,7.1,7.07,4.6,8265
15125,15125,155252,155252,0.51,Ideal,H,VS1,61.6,55.0,5.17,5.14,3.17,1654
15126,15126,137322,137322,0.57,Premium,D,VS2,61.9,58.0,5.32,5.35,3.29,1873
15127,15127,21349,21349,1.5,Ideal,H,SI1,63.0,57.0,7.22,7.27,4.58,9494
15128,15128,42457,42457,0.32,Very Good,G,SI1,62.1,55.0,4.38,4.41,2.73,461
15129,15129,76997,76997,1.04,Ideal,G,VVS2,61.1,57.0,6.54,6.58,4.0,8603
15130,15130,140620,140620,0.58,Very Good,F,VVS2,62.2,55.0,5.33,5.37,3.33,2404
15131,15131,87202,87202,0.3,Premium,G,VVS1,61.6,59.0,4.31,4.33,2.66,789
15132,15132,57665,57665,1.13,Premium,I,VVS1,60.8,58.0,6.8,6.71,4.1,4988
15133,15133,128657,128657,1.2,Good,I,VS1,63.7,55.0,6.75,6.68,4.28,5818
15134,15134,152913,152913,0.73,Ideal,E,VS1,62.7,58.0,5.73,5.76,3.6,3351
15135,15135,71290,71290,0.54,Ideal,G,VVS2,61.2,57.0,5.29,5.23,3.22,1883
15136,15136,114520,114520,1.74,Ideal,H,SI1,61.6,56.0,7.78,7.73,4.78,12654
15137,15137,185982,185982,0.7,Very Good,G,VS2,62.1,60.0,5.67,5.71,3.53,2335
15138,15138,126592,126592,1.11,Ideal,H,VVS2,62.3,57.0,6.59,6.61,4.11,7821
15139,15139,157408,157408,0.73,Ideal,F,SI1,62.3,57.0,5.75,5.77,3.58,2467
15140,15140,77550,77550,1.02,Ideal,H,SI1,61.6,56.0,6.51,6.45,3.99,4558
15141,15141,131643,131643,0.52,Very Good,E,VS2,62.9,59.0,5.14,5.12,3.23,1691
15142,15142,138461,138461,1.51,Fair,E,SI2,65.0,58.0,7.31,7.24,4.69,9853
15143,15143,53692,53692,1.8,Very Good,F,SI1,62.0,59.0,7.81,7.89,4.88,12870
15144,15144,132032,132032,0.7,Ideal,F,SI1,62.6,55.0,5.67,5.7,3.55,2164
15145,15145,27381,27381,1.06,Ideal,,SI1,62.1,57.0,6.55,6.52,4.06,5613
15146,15146,162968,162968,0.9,Good,F,SI1,64.0,56.0,6.02,6.05,3.87,4331
15147,15147,39784,39784,0.35,Ideal,E,VS1,61.3,56.0,4.54,4.58,2.8,829
15148,15148,99016,99016,1.5,Very Good,D,SI1,63.1,57.0,7.29,7.25,4.59,11475
15149,15149,17499,17499,0.35,Ideal,G,VVS2,61.9,55.0,4.49,4.53,2.79,827
15150,15150,169855,169855,1.0,Ideal,E,VS1,62.8,55.0,6.37,6.4,4.0,7840
15151,15151,99086,99086,0.35,Ideal,D,VS1,61.0,56.0,4.55,4.57,2.78,1052
15152,15152,13748,13748,0.9,Premium,F,SI2,60.9,60.0,6.08,6.12,3.72,3507
15153,15153,109106,109106,0.26,Very Good,H,VVS2,58.0,62.0,4.19,4.23,2.45,468
15154,15154,74214,74214,0.3,Ideal,G,VS2,62.4,57.0,4.24,4.26,2.65,523
15155,15155,175376,175376,0.74,Ideal,H,VVS2,63.0,56.0,5.73,5.79,3.62,3378
15156,15156,167228,167228,1.11,Premium,E,VS1,62.2,58.0,6.59,6.59,4.11,9050
15157,15157,94044,94044,1.01,Very Good,D,SI1,59.5,59.0,6.62,6.59,3.93,5546
15158,15158,33636,33636,0.34,Very Good,E,SI1,60.4,57.0,4.52,4.55,2.74,596
15159,15159,103316,103316,0.33,Ideal,G,VVS1,61.5,57.0,4.46,4.43,2.74,868
15160,15160,57677,57677,1.01,Good,F,SI1,63.7,56.0,6.35,6.32,4.03,5712
15161,15161,107129,107129,0.3,Ideal,F,VS1,61.5,55.0,4.32,4.35,2.67,570
15162,15162,129253,129253,1.01,Very Good,E,SI2,62.7,55.0,6.34,6.39,3.99,3877
15163,15163,136114,136114,0.3,Premium,H,VS2,60.1,60.0,4.32,4.36,2.61,486
15164,15164,68142,68142,1.67,Ideal,G,VS2,61.1,57.0,7.69,7.6,4.67,15377
15165,15165,190398,190398,1.5,Ideal,G,SI2,62.2,55.0,7.31,7.38,4.57,10011
15166,15166,21176,21176,1.01,Very Good,G,VVS2,62.9,59.0,6.26,6.34,3.95,7577
15167,15167,110085,110085,0.77,Ideal,J,SI2,61.8,56.0,5.87,5.92,3.64,2258
15168,15168,86577,86577,1.7,Premium,E,SI2,61.8,58.0,7.68,7.63,4.74,10137
15169,15169,151605,151605,0.57,Ideal,I,VS1,61.9,57.0,5.29,5.34,3.29,1449
15170,15170,162296,162296,0.31,Ideal,F,VVS1,61.3,56.0,4.34,4.38,2.68,814
15171,15171,156019,156019,0.51,Very Good,H,VS1,60.8,56.0,5.17,5.19,3.15,1628
15172,15172,45404,45404,0.4,Ideal,E,VS1,61.6,56.0,4.74,4.76,2.93,1125
15173,15173,144803,144803,0.32,Premium,E,VS2,60.9,60.0,4.41,4.46,2.7,702
15174,15174,114815,114815,1.13,Ideal,H,SI1,62.7,56.0,6.69,6.66,4.19,5420
15175,15175,125565,125565,1.07,Premium,I,SI1,60.5,62.0,6.59,6.53,3.97,4395
15176,15176,77722,77722,0.57,Very Good,F,VS1,60.7,59.0,5.31,5.34,3.24,1754
15177,15177,139874,139874,0.35,Premium,I,VVS1,60.9,59.0,4.56,4.52,2.76,852
15178,15178,46162,46162,1.01,Very Good,F,VS2,59.0,57.0,6.6,6.56,3.88,5988
15179,15179,154958,154958,2.01,Very Good,H,SI2,60.3,60.0,8.09,8.17,4.91,16319
15180,15180,81817,81817,1.51,Ideal,F,VS2,60.7,57.0,7.42,7.45,4.5,13536
15181,15181,26454,26454,1.01,Good,D,SI1,63.3,57.0,6.34,6.31,4.01,5783
15182,15182,104568,104568,0.39,Ideal,F,VS2,60.3,56.0,4.76,4.78,2.87,1063
15183,15183,159944,159944,0.34,Premium,G,VVS1,61.2,58.0,4.51,4.55,2.77,995
15184,15184,122885,122885,0.7,Premium,F,VVS2,61.5,60.0,5.67,5.61,3.47,3254
15185,15185,23976,23976,1.5,Premium,D,VS2,61.5,59.0,7.31,7.26,4.48,13714
15186,15186,33497,33497,0.5,Very Good,D,SI1,62.9,54.0,5.04,5.1,3.19,1349
15187,15187,136754,136754,1.0,Good,F,SI2,63.3,55.0,6.34,6.38,4.03,4816
15188,15188,112693,112693,0.42,Ideal,F,VS1,61.5,57.0,4.79,4.83,2.96,1031
15189,15189,133598,133598,1.21,Very Good,J,VS2,61.1,60.0,6.86,6.9,4.21,5904
